week,Hour,TPS,,
27,153,2411.438462,5.634202014,6
27,154,2789.62,6.517803738,7
27,155,3121.06,7.292196262,8
27,156,3402.571538,7.9499335,8
27,157,3636.279231,8.495979512,9
27,158,3824.307692,8.935298346,9
27,159,3969.843846,9.275336089,10
27,160,4072.887692,9.516092738,10
27,161,4128.127692,9.645158159,10
27,162,4126.003077,9.640194105,10
27,163,4047.392308,9.456524084,10
27,164,3895.482308,9.101594178,10
27,165,3657.525385,8.545620058,9
27,166,3213.480769,7.508132638,8
27,167,2560.161538,5.981685836,6
28,0,2133.489231,4.984787923,5
28,1,1304.153846,3.047088425,4
28,2,473.7538462,1.10690151,2
28,3,351.3230769,0.820848311,1
28,4,563.1815385,1.315844716,2
28,5,991.1569231,2.315787204,3
28,6,1544.756923,3.609245147,4
28,7,2152.652308,5.029561467,6
28,8,2763.741538,6.457340042,7
28,9,3341.827692,7.808008626,8
28,10,3866.683077,9.034306255,10
28,11,4326.596923,10.10887132,11
28,12,4717.310769,11.02175413,12
28,13,5040.953846,11.77792955,12
28,14,5301.784615,12.38734723,13
28,15,5502.996923,12.85746945,13
28,16,5645.655385,13.19078361,14
28,17,5722.307692,13.36987779,14
28,18,5719.113846,13.36241553,14
28,19,5609.458462,13.10621136,14
28,20,5352.886154,12.50674335,13
28,21,4890.843077,11.42720345,12
28,22,4144.547692,9.683522645,10
28,23,3014.990769,7.044370956,8
28,24,2267.630769,5.298202731,6
28,25,1046.516923,2.445132998,3
28,26,460.9784615,1.07705248,2
28,27,342.8061538,0.800948957,1
28,28,548.2769231,1.281020848,2
28,29,966.6707692,2.258576564,3
28,30,1506.430769,3.519698058,4
28,31,2098.356923,4.902703091,5
28,32,2694.541538,6.295657799,7
28,33,3258.787692,7.613989935,8
28,34,3769.803077,8.807951114,9
28,35,4218.006154,9.855154565,10
28,36,4599.138462,10.74565061,11
28,37,4915.329231,11.48441409,12
28,38,5169.772308,12.07890726,13
28,39,5365.661538,12.53659238,13
28,40,5504.061538,12.85995686,13
28,41,5579.649231,13.03656362,14
28,42,5576.455385,13.02910137,14
28,43,5469.993846,12.78035945,13
28,44,5218.744615,12.19332854,13
28,45,4768.412308,11.14115025,12
28,46,4041.28,9.442242991,10
28,47,2939.403077,6.867764199,7
28,48,2210.141538,5.163882098,6
28,49,1019.901538,2.382947519,3
28,50,450.3323077,1.052178289,2
28,51,334.2892308,0.781049605,1
28,52,534.4369231,1.2486844,2
28,53,942.1846154,2.201365924,3
28,54,1468.104615,3.43015097,4
28,55,2046.190769,4.780819554,5
28,56,2627.470769,6.138950395,7
28,57,3176.812308,7.422458664,8
28,58,3676.116923,8.589058231,9
28,59,4112.609231,9.608900072,10
28,60,4484.16,10.47700935,11
28,61,4791.833846,11.19587347,12
28,62,5039.889231,11.77544213,12
28,63,5231.52,12.22317757,13
28,64,5366.726154,12.5390798,13
28,65,5440.184615,12.71071172,13
28,66,5436.990769,12.70324946,13
28,67,5332.658462,12.45948239,13
28,68,5088.861538,11.88986341,12
28,69,4649.175385,10.86255931,11
28,70,3940.141538,9.205938173,10
28,71,2865.944615,6.696132278,7
28,72,2154.781538,5.034536304,6
28,73,994.3507692,2.323249461,3
28,74,438.6215385,1.024816679,2
28,75,325.7723077,0.761150252,1
28,76,521.6615385,1.21883537,2
28,77,918.7630769,2.146642703,3
28,78,1431.907692,3.34557872,4
28,79,1995.089231,4.661423437,5
28,80,2561.464615,5.984730409,6
28,81,3098.030769,7.238389647,8
28,82,3584.56,8.375140187,9
28,83,4009.341538,9.367620416,10
28,84,4372.375385,10.21583034,11
28,85,4672.596923,10.91728253,11
28,86,4914.264615,11.48192667,12
28,87,5100.572308,11.91722502,12
28,88,5232.584615,12.22566499,13
28,89,5303.913846,12.39232207,13
28,90,5300.72,12.38485981,13
28,91,5199.581538,12.148555,13
28,92,4961.107692,11.59137311,12
28,93,4533.132308,10.59143063,11
28,94,3842.196923,8.977095614,9
28,95,2793.550769,6.526987778,7
28,96,2101.550769,4.910165348,5
28,97,969.8646154,2.266038821,3
28,98,427.9753846,0.999942487,1
28,99,317.2553846,0.741250899,1
28,100,508.8861538,1.188986341,2
28,101,895.3415385,2.091919482,3
28,102,1395.710769,3.26100647,4
28,103,1945.052308,4.544514738,5
28,104,2497.587692,5.835485262,6
28,105,3020.313846,7.056808051,8
28,106,3494.067692,8.163709561,9
28,107,3909.267692,9.133803019,10
28,108,4262.72,9.959626168,10
28,109,4555.489231,10.64366643,11
28,110,4790.769231,11.19338605,12
28,111,4973.883077,11.62122214,12
28,112,5101.636923,11.91971244,12
28,113,5171.901538,12.0838821,13
28,114,5168.707692,12.07641984,13
28,115,5069.698462,11.84508986,12
28,116,4837.612308,11.3028325,12
28,117,4419.218462,10.32527678,11
28,118,3745.316923,8.750740474,9
28,119,2724.350769,6.365305535,7
28,120,1575.630769,3.681380301,4
28,121,727.1323077,1.698907261,2
28,122,320.4492308,0.748713156,1
28,123,238.4738462,0.557181884,1
28,124,381.1323077,0.890496046,1
28,125,671.7723077,1.569561467,2
28,126,1046.516923,2.445132998,3
28,127,1458.523077,3.407764199,4
28,128,1872.658462,4.375370238,5
28,129,2265.501538,5.293227893,6
28,130,2621.083077,6.124025881,7
28,131,2931.950769,6.850352264,7
28,132,3197.04,7.469719626,8
28,133,3416.350769,7.982127965,8
28,134,3593.076923,8.39503954,9
28,135,3730.412308,8.715916607,9
28,136,3826.227692,8.939784327,9
28,137,3878.393846,9.061667864,10
28,138,3876.264615,9.056693026,10
28,139,3801.741538,8.882573687,9
28,140,3628.209231,8.477124371,9
28,141,3315.212308,7.74582315,8
28,142,2809.52,6.564299065,7
28,143,2042.996923,4.773357297,5
28,144,1681.027692,3.927634794,4
28,145,776.1046154,1.813328541,2
28,146,341.7415385,0.798461539,1
28,147,253.3784615,0.592005751,1
28,148,406.6830769,0.950194105,1
28,149,716.4861538,1.67403307,2
28,150,1116.781538,2.609302659,3
28,151,1556.467692,3.636606757,4
28,152,1998.283077,4.668885694,5
28,153,2416.676923,5.646441409,6
28,154,2795.68,6.531962617,7
28,155,3127.84,7.308037383,8
28,156,3409.963077,7.967203451,8
28,157,3644.178462,8.514435659,9
28,158,3832.615385,8.954708843,9
28,159,3978.467692,9.295485262,10
28,160,4081.735385,9.536764918,10
28,161,4137.095385,9.666110713,10
28,162,4134.966154,9.661135874,10
28,163,4056.184615,9.477066857,10
28,164,3903.944615,9.121365923,10
28,165,3665.470769,8.56418404,9
28,166,3220.461538,7.524442846,8
28,167,2565.723077,5.994680086,6
29,0,2138.113846,4.995593098,5
29,1,1306.980769,3.053693386,4
29,2,474.7807692,1.109300863,2
29,3,352.0846154,0.822627606,1
29,4,564.4023077,1.318696981,2
29,5,993.3053846,2.320806973,3
29,6,1548.105385,3.617068657,4
29,7,2157.318462,5.040463696,6
29,8,2769.732308,6.471337168,7
29,9,3349.071538,7.8249335,8
29,10,3875.064615,9.053889287,10
29,11,4335.975385,10.13078361,11
29,12,4727.536154,11.04564522,12
29,13,5051.880769,11.80345974,12
29,14,5313.276923,12.41419842,13
29,15,5514.925385,12.88533968,13
29,16,5657.893077,13.21937635,14
29,17,5734.711538,13.39885873,14
29,18,5731.510769,13.3913803,14
29,19,5621.617692,13.13462078,14
29,20,5364.489231,12.53385334,13
29,21,4901.444615,11.4519734,12
29,22,4153.531538,9.704512939,10
29,23,3021.526154,7.059640547,8
29,24,2272.546154,5.309687276,6
29,25,1048.785385,2.450433143,3
29,26,461.9776923,1.079387132,2
29,27,343.5492308,0.802685119,1
29,28,549.4653846,1.283797628,2
29,29,968.7661538,2.263472322,3
29,30,1509.696154,3.527327463,4
29,31,2102.905385,4.913330339,5
29,32,2700.382308,6.309304458,7
29,33,3265.851538,7.630494248,8
29,34,3777.974615,8.827043493,9
29,35,4227.149231,9.876516895,10
29,36,4609.107692,10.76894321,11
29,37,4925.983846,11.50930805,12
29,38,5180.978462,12.10508986,13
29,39,5377.292308,12.56376707,13
29,40,5515.992308,12.8878325,13
29,41,5591.743846,13.06482207,14
29,42,5588.543077,13.05734364,14
29,43,5481.850769,12.80806254,13
29,44,5230.056923,12.21975917,13
29,45,4778.748462,11.16530014,12
29,46,4050.04,9.46271028,10
29,47,2945.774615,6.88265097,7
29,48,2214.932308,5.175075486,6
29,49,1022.112308,2.388112869,3
29,50,451.3084615,1.054459022,2
29,51,335.0138462,0.782742631,1
29,52,535.5953846,1.251391086,2
29,53,944.2269231,2.206137671,3
29,54,1471.286923,3.437586269,4
29,55,2050.626154,4.791182603,5
29,56,2633.166154,6.152257369,7
29,57,3183.698462,7.438547808,8
29,58,3684.085385,8.607676133,9
29,59,4121.523846,9.629728612,10
29,60,4493.88,10.49971963,11
29,61,4802.220769,11.22014198,12
29,62,5050.813846,11.80096693,12
29,63,5242.86,12.2496729,13
29,64,5378.359231,12.56625989,13
29,65,5451.976923,12.73826384,13
29,66,5448.776154,12.73078541,13
29,67,5344.217692,12.48648993,13
29,68,5099.892308,11.91563623,12
29,69,4659.253077,10.88610532,11
29,70,3948.682308,9.225893243,10
29,71,2872.156923,6.710647016,7
29,72,2159.452308,5.045449318,6
29,73,996.5061538,2.328285406,3
29,74,439.5723077,1.027038102,2
29,75,326.4784615,0.762800144,1
29,76,522.7923077,1.221477354,2
29,77,920.7546154,2.15129583,3
29,78,1435.011538,3.352830696,4
29,79,1999.413846,4.671527678,5
29,80,2567.016923,5.997703091,6
29,81,3104.746154,7.254079799,8
29,82,3592.33,8.393294393,9
29,83,4018.032308,9.387925953,10
29,84,4381.853077,10.23797448,11
29,85,4682.725385,10.94094716,11
29,86,4924.916923,11.50681524,12
29,87,5111.628462,11.94305715,12
29,88,5243.926923,12.25216571,13
29,89,5315.410769,12.41918404,13
29,90,5312.21,12.41170561,13
29,91,5210.852308,12.17488857,13
29,92,4971.861538,11.61649892,12
29,93,4542.958462,10.61438893,11
29,94,3850.525385,8.996554638,9
29,95,2799.606154,6.541135874,7
29,96,2106.106154,4.920808771,5
29,97,971.9669231,2.270950755,3
29,98,428.9030769,1.002109993,2
29,99,317.9430769,0.742857656,1
29,100,509.9892308,1.191563623,2
29,101,897.2823077,2.09645399,3
29,102,1398.736154,3.268075126,4
29,103,1949.268462,4.554365565,5
29,104,2503.001538,5.848134435,6
29,105,3026.860769,7.0721046,8
29,106,3501.641538,8.181405463,9
29,107,3917.741538,9.153601724,10
29,108,4271.96,9.981214953,10
29,109,4565.363846,10.66673796,11
29,110,4801.153846,11.21764917,12
29,111,4984.664615,11.64641265,12
29,112,5112.695385,11.94554996,12
29,113,5183.112308,12.11007549,13
29,114,5179.911538,12.10259705,13
29,115,5080.687692,11.87076564,12
29,116,4848.098462,11.32733286,12
29,117,4428.797692,10.34765816,11
29,118,3753.435385,8.769708843,9
29,119,2730.256154,6.379103164,7
29,120,1579.046154,3.689360173,4
29,121,728.7084615,1.702589863,2
29,122,321.1438462,0.750336089,1
29,123,238.9907692,0.558389648,1
29,124,381.9584615,0.892426312,1
29,125,673.2284615,1.572963695,2
29,126,1048.785385,2.450433143,3
29,127,1461.684615,3.41515097,4
29,128,1876.717692,4.384854421,5
29,129,2270.412308,5.304701654,6
29,130,2626.764615,6.137300502,7
29,131,2938.306154,6.865201294,7
29,132,3203.97,7.485911215,8
29,133,3423.756154,7.999430266,8
29,134,3600.865385,8.413236881,9
29,135,3738.498462,8.734809491,9
29,136,3834.521538,8.959162472,9
29,137,3886.800769,9.081310208,10
29,138,3884.666923,9.076324586,10
29,139,3809.982308,8.901827822,9
29,140,3636.073846,8.49549964,9
29,141,3322.398462,7.762613229,8
29,142,2815.61,6.578528037,7
29,143,2047.425385,4.783704171,5
29,144,1684.671538,3.936148453,4
29,145,777.7869231,1.817259166,2
29,146,342.4823077,0.800192308,1
29,147,253.9276923,0.593289001,1
29,148,407.5646154,0.952253774,1
29,149,718.0392308,1.677661754,2
29,150,1119.202308,2.614958664,3
29,151,1559.841538,3.644489575,4
29,152,2002.614615,4.67900611,5
29,153,2421.915385,5.658680806,6
29,154,2801.74,6.546121495,7
29,155,3134.62,7.323878505,8
29,156,3417.354615,7.9844734,8
29,157,3652.077692,8.532891804,9
29,158,3840.923077,8.974119339,9
29,159,3987.091538,9.315634435,10
29,160,4090.583077,9.557437096,10
29,161,4146.063077,9.687063264,10
29,162,4143.929231,9.682077643,10
29,163,4064.976923,9.497609633,10
29,164,3912.406923,9.141137671,10
29,165,3673.416154,8.582748023,9
29,166,3227.442308,7.540753056,8
29,167,2571.284615,6.007674334,7
30,0,2142.738462,5.006398276,6
30,1,1309.807692,3.060298346,4
30,2,475.8076923,1.111700216,2
30,3,352.8461538,0.824406901,1
30,4,565.6230769,1.321549245,2
30,5,995.4538462,2.325826743,3
30,6,1551.453846,3.624892164,4
30,7,2161.984615,5.051365923,6
30,8,2775.723077,6.485334292,7
30,9,3356.315385,7.841858376,8
30,10,3883.446154,9.073472322,10
30,11,4345.353846,10.1526959,11
30,12,4737.761538,11.0695363,12
30,13,5062.807692,11.82898993,12
30,14,5324.769231,12.44104961,13
30,15,5526.853846,12.91320992,13
30,16,5670.130769,13.24796909,14
30,17,5747.115385,13.42783968,14
30,18,5743.907692,13.42034507,14
30,19,5633.776923,13.16303019,14
30,20,5376.092308,12.56096334,13
30,21,4912.046154,11.47674335,12
30,22,4162.515385,9.725503236,10
30,23,3028.061538,7.074910136,8
30,24,2277.461538,5.321171818,6
30,25,1051.053846,2.455733285,3
30,26,462.9769231,1.081721783,2
30,27,344.2923077,0.80442128,1
30,28,550.6538462,1.286574407,2
30,29,970.8615385,2.268368081,3
30,30,1512.961538,3.534956864,4
30,31,2107.453846,4.923957584,5
30,32,2706.223077,6.322951114,7
30,33,3272.915385,7.646998563,8
30,34,3786.146154,8.846135874,9
30,35,4236.292308,9.897879224,10
30,36,4619.076923,10.7922358,11
30,37,4936.638462,11.53420201,12
30,38,5192.184615,12.13127246,13
30,39,5388.923077,12.59094177,13
30,40,5527.923077,12.91570812,13
30,41,5603.838462,13.09308052,14
30,42,5600.630769,13.08558591,14
30,43,5493.707692,12.83576564,13
30,44,5241.369231,12.24618979,13
30,45,4789.084615,11.18945004,12
30,46,4058.8,9.48317757,10
30,47,2952.146154,6.897537743,7
30,48,2219.723077,5.186268871,6
30,49,1024.323077,2.393278217,3
30,50,452.2846154,1.056739756,2
30,51,335.7384615,0.784435658,1
30,52,536.7538462,1.254097771,2
30,53,946.2692308,2.210909418,3
30,54,1474.469231,3.445021568,4
30,55,2055.061538,4.80154565,5
30,56,2638.861538,6.165564341,7
30,57,3190.584615,7.454636951,8
30,58,3692.053846,8.626294033,9
30,59,4130.438462,9.650557154,10
30,60,4503.6,10.52242991,11
30,61,4812.607692,11.2444105,12
30,62,5061.738462,11.82649173,12
30,63,5254.2,12.27616822,13
30,64,5389.992308,12.59343997,13
30,65,5463.769231,12.76581596,13
30,66,5460.561538,12.75832135,13
30,67,5355.776923,12.51349748,13
30,68,5110.923077,11.94140906,12
30,69,4669.330769,10.90965133,11
30,70,3957.223077,9.245848311,10
30,71,2878.369231,6.725161755,7
30,72,2164.123077,5.056362329,6
30,73,998.6615385,2.333321352,3
30,74,440.5230769,1.029259525,2
30,75,327.1846154,0.764450036,1
30,76,523.9230769,1.224119339,2
30,77,922.7461538,2.155948957,3
30,78,1438.115385,3.360082675,4
30,79,2003.738462,4.681631921,5
30,80,2572.569231,6.010675773,7
30,81,3111.461538,7.269769949,8
30,82,3600.1,8.411448598,9
30,83,4026.723077,9.408231488,10
30,84,4391.330769,10.26011862,11
30,85,4692.853846,10.96461179,11
30,86,4935.569231,11.53170381,12
30,87,5122.684615,11.96888929,12
30,88,5255.269231,12.27866643,13
30,89,5326.907692,12.44604601,13
30,90,5323.7,12.4385514,13
30,91,5222.123077,12.20122214,13
30,92,4982.615385,11.64162473,12
30,93,4552.784615,10.63734723,11
30,94,3858.853846,9.016013659,10
30,95,2805.661538,6.555283967,7
30,96,2110.661538,4.931452192,5
30,97,974.0692308,2.275862689,3
30,98,429.8307692,1.004277498,2
30,99,318.6307692,0.744464414,1
30,100,511.0923077,1.194140906,2
30,101,899.2230769,2.100988497,3
30,102,1401.761538,3.27514378,4
30,103,1953.484615,4.56421639,5
30,104,2508.415385,5.86078361,6
30,105,3033.407692,7.08740115,8
30,106,3509.215385,8.199101367,9
30,107,3926.215385,9.173400432,10
30,108,4281.2,10.00280374,11
30,109,4575.238462,10.68980949,11
30,110,4811.538462,11.24191229,12
30,111,4995.446154,11.67160316,12
30,112,5123.753846,11.97138749,12
30,113,5194.323077,12.13626887,13
30,114,5191.115385,12.12877426,13
30,115,5091.676923,11.89644141,12
30,116,4858.584615,11.35183321,12
30,117,4438.376923,10.37003954,11
30,118,3761.553846,8.78867721,9
30,119,2736.161538,6.39290079,7
30,120,1582.461538,3.697340042,4
30,121,730.2846154,1.706272466,2
30,122,321.8384615,0.751959022,1
30,123,239.5076923,0.559597412,1
30,124,382.7846154,0.894356578,1
30,125,674.6846154,1.576365924,2
30,126,1051.053846,2.455733285,3
30,127,1464.846154,3.422537743,4
30,128,1880.776923,4.394338605,5
30,129,2275.323077,5.316175414,6
30,130,2632.446154,6.150575126,7
30,131,2944.661538,6.880050322,7
30,132,3210.9,7.502102804,8
30,133,3431.161538,8.016732565,9
30,134,3608.653846,8.43143422,9
30,135,3746.584615,8.753702371,9
30,136,3842.815385,8.978540619,9
30,137,3895.207692,9.100952551,10
30,138,3893.069231,9.095956147,10
30,139,3818.223077,8.921081956,9
30,140,3643.938462,8.513874911,9
30,141,3329.584615,7.779403306,8
30,142,2821.7,6.592757009,7
30,143,2051.853846,4.794051042,5
30,144,1688.315385,3.944662114,4
30,145,779.4692308,1.821189792,2
30,146,343.2230769,0.801923077,1
30,147,254.4769231,0.59457225,1
30,148,408.4461538,0.954313443,1
30,149,719.5923077,1.681290439,2
30,150,1121.623077,2.620614666,3
30,151,1563.215385,3.652372395,4
30,152,2006.946154,4.689126528,5
30,153,2427.153846,5.670920201,6
30,154,2807.8,6.560280374,7
30,155,3141.4,7.339719626,8
30,156,3424.746154,8.00174335,9
30,157,3659.976923,8.551347951,9
30,158,3849.230769,8.993529834,9
30,159,3995.715385,9.33578361,10
30,160,4099.430769,9.578109273,10
30,161,4155.030769,9.708015815,10
30,162,4152.892308,9.703019411,10
30,163,4073.769231,9.518152409,10
30,164,3920.869231,9.160909418,10
30,165,3681.361538,8.601312005,9
30,166,3234.423077,7.557063264,8
30,167,2576.846154,6.020668584,7
31,0,2147.363077,5.017203451,6
31,1,1312.634615,3.066903306,4
31,2,476.8346154,1.114099569,2
31,3,353.6076923,0.826186197,1
31,4,566.8438462,1.32440151,2
31,5,997.6023077,2.330846513,3
31,6,1554.802308,3.632715673,4
31,7,2166.650769,5.062268152,6
31,8,2781.713846,6.499331416,7
31,9,3363.559231,7.85878325,8
31,10,3891.827692,9.093055355,10
31,11,4354.732308,10.1746082,11
31,12,4747.986923,11.09342739,12
31,13,5073.734615,11.85452013,12
31,14,5336.261538,12.46790079,13
31,15,5538.782308,12.94108016,13
31,16,5682.368462,13.27656183,14
31,17,5759.519231,13.45682063,14
31,18,5756.304615,13.44930985,14
31,19,5645.936154,13.19143961,14
31,20,5387.695385,12.58807333,13
31,21,4922.647692,11.5015133,12
31,22,4171.499231,9.74649353,10
31,23,3034.596923,7.090179727,8
31,24,2282.376923,5.332656362,6
31,25,1053.322308,2.46103343,3
31,26,463.9761538,1.084056434,2
31,27,345.0353846,0.806157441,1
31,28,551.8423077,1.289351186,2
31,29,972.9569231,2.273263839,3
31,30,1516.226923,3.542586269,4
31,31,2112.002308,4.934584832,5
31,32,2712.063846,6.336597771,7
31,33,3279.979231,7.663502876,8
31,34,3794.317692,8.865228252,9
31,35,4245.435385,9.919241554,10
31,36,4629.046154,10.8155284,11
31,37,4947.293077,11.55909597,12
31,38,5203.390769,12.15745507,13
31,39,5400.553846,12.61811646,13
31,40,5539.853846,12.94358375,13
31,41,5615.933077,13.12133896,14
31,42,5612.718462,13.11382818,14
31,43,5505.564615,12.86346873,13
31,44,5252.681538,12.27262042,13
31,45,4799.420769,11.21359993,12
31,46,4067.56,9.50364486,10
31,47,2958.517692,6.912424514,7
31,48,2224.513846,5.197462257,6
31,49,1026.533846,2.398443565,3
31,50,453.2607692,1.059020489,2
31,51,336.4630769,0.786128684,1
31,52,537.9123077,1.256804457,2
31,53,948.3115385,2.215681165,3
31,54,1477.651538,3.452456864,4
31,55,2059.496923,4.811908699,5
31,56,2644.556923,6.178871315,7
31,57,3197.470769,7.470726096,8
31,58,3700.022308,8.644911935,9
31,59,4139.353077,9.671385694,10
31,60,4513.32,10.54514019,11
31,61,4822.994615,11.26867901,12
31,62,5072.663077,11.85201654,12
31,63,5265.54,12.30266355,13
31,64,5401.625385,12.62062006,13
31,65,5475.561538,12.79336808,13
31,66,5472.346923,12.7858573,13
31,67,5367.336154,12.54050503,13
31,68,5121.953846,11.96718188,12
31,69,4679.408462,10.93319734,11
31,70,3965.763846,9.265803379,10
31,71,2884.581538,6.739676491,7
31,72,2168.793846,5.067275341,6
31,73,1000.816923,2.338357297,3
31,74,441.4738462,1.031480949,2
31,75,327.8907692,0.766099928,1
31,76,525.0538462,1.226761323,2
31,77,924.7376923,2.160602085,3
31,78,1441.219231,3.367334652,4
31,79,2008.063077,4.691736161,5
31,80,2578.121538,6.023648453,7
31,81,3118.176923,7.2854601,8
31,82,3607.87,8.429602804,9
31,83,4035.413846,9.428537023,10
31,84,4400.808462,10.28226276,11
31,85,4702.982308,10.98827642,11
31,86,4946.221538,11.55659238,12
31,87,5133.740769,11.99472142,12
31,88,5266.611538,12.30516714,13
31,89,5338.404615,12.47290798,13
31,90,5335.19,12.4653972,13
31,91,5233.393846,12.22755571,13
31,92,4993.369231,11.66675054,12
31,93,4562.610769,10.66030554,11
31,94,3867.182308,9.035472682,10
31,95,2811.716923,6.569432063,7
31,96,2115.216923,4.942095614,5
31,97,976.1715385,2.280774623,3
31,98,430.7584615,1.006445004,2
31,99,319.3184615,0.746071172,1
31,100,512.1953846,1.196718188,2
31,101,901.1638462,2.105523005,3
31,102,1404.786923,3.282212437,4
31,103,1957.700769,4.574067217,5
31,104,2513.829231,5.873432783,6
31,105,3039.954615,7.102697699,8
31,106,3516.789231,8.216797269,9
31,107,3934.689231,9.193199138,10
31,108,4290.44,10.02439252,11
31,109,4585.113077,10.71288102,11
31,110,4821.923077,11.26617541,12
31,111,5006.227692,11.69679367,12
31,112,5134.812308,11.99722502,12
31,113,5205.533846,12.16246226,13
31,114,5202.319231,12.15495147,13
31,115,5102.666154,11.92211718,12
31,116,4869.070769,11.37633357,12
31,117,4447.956154,10.39242092,11
31,118,3769.672308,8.807645579,9
31,119,2742.066923,6.406698418,7
31,120,1585.876923,3.705319914,4
31,121,731.8607692,1.709955068,2
31,122,322.5330769,0.753581955,1
31,123,240.0246154,0.560805176,1
31,124,383.6107692,0.896286844,1
31,125,676.1407692,1.579768152,2
31,126,1053.322308,2.46103343,3
31,127,1468.007692,3.429924514,4
31,128,1884.836154,4.40382279,5
31,129,2280.233846,5.327649173,6
31,130,2638.127692,6.163849748,7
31,131,2951.016923,6.894899353,7
31,132,3217.83,7.518294393,8
31,133,3438.566923,8.034034867,9
31,134,3616.442308,8.449631561,9
31,135,3754.670769,8.772595255,9
31,136,3851.109231,8.997918764,9
31,137,3903.614615,9.120594895,10
31,138,3901.471538,9.115587706,10
31,139,3826.463846,8.940336089,9
31,140,3651.803077,8.53225018,9
31,141,3336.770769,7.796193386,8
31,142,2827.79,6.606985981,7
31,143,2056.282308,4.804397916,5
31,144,1691.959231,3.953175773,4
31,145,781.1515385,1.825120417,2
31,146,343.9638462,0.803653846,1
31,147,255.0261538,0.5958555,1
31,148,409.3276923,0.956373113,1
31,149,721.1453846,1.684919123,2
31,150,1124.043846,2.626270668,3
31,151,1566.589231,3.660255213,4
31,152,2011.277692,4.699246944,5
31,153,2432.392308,5.683159598,6
31,154,2813.86,6.574439252,7
31,155,3148.18,7.355560748,8
31,156,3432.137692,8.019013299,9
31,157,3667.876154,8.569804098,9
31,158,3857.538462,9.012940332,10
31,159,4004.339231,9.355932783,10
31,160,4108.278462,9.598781453,10
31,161,4163.998462,9.728968369,10
31,162,4161.855385,9.72396118,10
31,163,4082.561538,9.538695182,10
31,164,3929.331538,9.180681164,10
31,165,3689.306923,8.619875988,9
31,166,3241.403846,7.573373472,8
31,167,2582.407692,6.033662832,7
32,0,2151.987692,5.028008626,6
32,1,1315.461538,3.073508266,4
32,2,477.8615385,1.116498922,2
32,3,354.3692308,0.827965493,1
32,4,568.0646154,1.327253774,2
32,5,999.7507692,2.335866283,3
32,6,1558.150769,3.64053918,4
32,7,2171.316923,5.073170381,6
32,8,2787.704615,6.51332854,7
32,9,3370.803077,7.875708124,8
32,10,3900.209231,9.11263839,10
32,11,4364.110769,10.19652049,11
32,12,4758.212308,11.11731848,12
32,13,5084.661538,11.88005032,12
32,14,5347.753846,12.49475198,13
32,15,5550.710769,12.96895039,13
32,16,5694.606154,13.30515457,14
32,17,5771.923077,13.48580158,14
32,18,5768.701538,13.47827462,14
32,19,5658.095385,13.21984903,14
32,20,5399.298462,12.61518332,13
32,21,4933.249231,11.52628325,12
32,22,4180.483077,9.767483825,10
32,23,3041.132308,7.105449318,8
32,24,2287.292308,5.344140907,6
32,25,1055.590769,2.466333572,3
32,26,464.9753846,1.086391086,2
32,27,345.7784615,0.807893602,1
32,28,553.0307692,1.292127965,2
32,29,975.0523077,2.278159597,3
32,30,1519.492308,3.550215673,4
32,31,2116.550769,4.945212077,5
32,32,2717.904615,6.350244428,7
32,33,3287.043077,7.680007189,8
32,34,3802.489231,8.884320633,9
32,35,4254.578462,9.940603883,10
32,36,4639.015385,10.83882099,11
32,37,4957.947692,11.58398993,12
32,38,5214.596923,12.18363767,13
32,39,5412.184615,12.64529116,13
32,40,5551.784615,12.97145938,13
32,41,5628.027692,13.14959741,14
32,42,5624.806154,13.14207045,14
32,43,5517.421538,12.89117182,13
32,44,5263.993846,12.29905104,13
32,45,4809.756923,11.23774982,12
32,46,4076.32,9.52411215,10
32,47,2964.889231,6.927311287,7
32,48,2229.304615,5.208655643,6
32,49,1028.744615,2.403608914,3
32,50,454.2369231,1.061301222,2
32,51,337.1876923,0.787821711,1
32,52,539.0707692,1.259511143,2
32,53,950.3538462,2.220452912,3
32,54,1480.833846,3.459892164,4
32,55,2063.932308,4.822271748,5
32,56,2650.252308,6.19217829,7
32,57,3204.356923,7.486815241,8
32,58,3707.990769,8.663529834,9
32,59,4148.267692,9.692214234,10
32,60,4523.04,10.56785047,11
32,61,4833.381538,11.29294752,12
32,62,5083.587692,11.87754134,12
32,63,5276.88,12.32915888,13
32,64,5413.258462,12.64780014,13
32,65,5487.353846,12.8209202,13
32,66,5484.132308,12.81339324,13
32,67,5378.895385,12.56751258,13
32,68,5132.984615,11.99295471,12
32,69,4689.486154,10.95674335,11
32,70,3974.304615,9.285758446,10
32,71,2890.793846,6.754191229,7
32,72,2173.464615,5.078188353,6
32,73,1002.972308,2.343393243,3
32,74,442.4246154,1.033702372,2
32,75,328.5969231,0.76774982,1
32,76,526.1846154,1.229403307,2
32,77,926.7292308,2.165255212,3
32,78,1444.323077,3.374586629,4
32,79,2012.387692,4.701840402,5
32,80,2583.673846,6.036621136,7
32,81,3124.892308,7.301150252,8
32,82,3615.64,8.447757009,9
32,83,4044.104615,9.448842558,10
32,84,4410.286154,10.3044069,11
32,85,4713.110769,11.01194105,12
32,86,4956.873846,11.58148095,12
32,87,5144.796923,12.02055356,13
32,88,5277.953846,12.33166786,13
32,89,5349.901538,12.49976995,13
32,90,5346.68,12.49224299,13
32,91,5244.664615,12.25388929,13
